layer,distance,elevation
_571a553a_2d52_49dd_b15b_845a9e671e13,3959.29975685802,219.3828125
_571a553a_2d52_49dd_b15b_845a9e671e13,3960.29956167077,219.3828125
_571a553a_2d52_49dd_b15b_845a9e671e13,3961.29936648351,219.3828125
_571a553a_2d52_49dd_b15b_845a9e671e13,3962.29917129625,219.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,3963.298976109,219.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,3964.29878092174,219.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,3965.29858573448,219.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,3966.29839054722,219.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,3967.29819535997,219.25
_571a553a_2d52_49dd_b15b_845a9e671e13,3968.29800017271,219.25
_571a553a_2d52_49dd_b15b_845a9e671e13,3969.29780498545,219.25
_571a553a_2d52_49dd_b15b_845a9e671e13,3970.2976097982,219.25
_571a553a_2d52_49dd_b15b_845a9e671e13,3971.29741461094,219.25
_571a553a_2d52_49dd_b15b_845a9e671e13,3972.29721942368,219.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,3973.29702423642,219.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,3974.29682904917,219.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,3975.29663386191,219.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,3976.29643867465,219.1015625
_571a553a_2d52_49dd_b15b_845a9e671e13,3977.29624348739,219.1015625
_571a553a_2d52_49dd_b15b_845a9e671e13,3978.29604830014,219.1015625
_571a553a_2d52_49dd_b15b_845a9e671e13,3978.31580523351,219.1015625
_571a553a_2d52_49dd_b15b_845a9e671e13,3979.31561004626,219.1015625
_571a553a_2d52_49dd_b15b_845a9e671e13,3980.315414859,219.1015625
_571a553a_2d52_49dd_b15b_845a9e671e13,3981.31521967174,219.0234375
_571a553a_2d52_49dd_b15b_845a9e671e13,3982.31502448448,219.0234375
_571a553a_2d52_49dd_b15b_845a9e671e13,3983.31482929723,219.0234375
_571a553a_2d52_49dd_b15b_845a9e671e13,3984.31463410997,219.0234375
_571a553a_2d52_49dd_b15b_845a9e671e13,3985.31443892271,219.0234375
_571a553a_2d52_49dd_b15b_845a9e671e13,3986.31424373546,218.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,3987.3140485482,218.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,3988.31385336094,218.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,3989.31365817368,218.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,3990.31346298643,218.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,3991.31326779917,218.84375
_571a553a_2d52_49dd_b15b_845a9e671e13,3992.31307261191,218.84375
_571a553a_2d52_49dd_b15b_845a9e671e13,3993.31287742465,218.84375
_571a553a_2d52_49dd_b15b_845a9e671e13,3994.3126822374,218.84375
_571a553a_2d52_49dd_b15b_845a9e671e13,3995.31248705014,218.84375
_571a553a_2d52_49dd_b15b_845a9e671e13,3996.31229186288,218.74609375
_571a553a_2d52_49dd_b15b_845a9e671e13,3997.31209667563,218.74609375
_571a553a_2d52_49dd_b15b_845a9e671e13,3998.31190148837,218.74609375
_571a553a_2d52_49dd_b15b_845a9e671e13,3999.31170630111,218.74609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4000.31151111385,218.65234375
_571a553a_2d52_49dd_b15b_845a9e671e13,4001.3113159266,218.65234375
_571a553a_2d52_49dd_b15b_845a9e671e13,4002.31112073934,218.65234375
_571a553a_2d52_49dd_b15b_845a9e671e13,4003.31092555208,218.65234375
_571a553a_2d52_49dd_b15b_845a9e671e13,4004.31073036482,218.65234375
_571a553a_2d52_49dd_b15b_845a9e671e13,4005.31053517757,218.5703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4006.31033999031,218.5703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4007.31014480305,218.5703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4008.3099496158,218.5703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4009.30975442854,218.5703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4010.30955924128,218.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,4011.30936405402,218.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,4012.30916886677,218.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,4013.30897367951,218.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,4014.30877849225,218.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,4015.308583305,218.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,4016.30838811774,218.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,4017.30819293048,218.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,4018.30799774322,218.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,4019.30780255597,218.4296875
_571a553a_2d52_49dd_b15b_845a9e671e13,4020.30760736871,218.4296875
_571a553a_2d52_49dd_b15b_845a9e671e13,4021.31479436435,218.4296875
_571a553a_2d52_49dd_b15b_845a9e671e13,4022.3145991771,218.4296875
_571a553a_2d52_49dd_b15b_845a9e671e13,4023.31440398984,218.4296875
_571a553a_2d52_49dd_b15b_845a9e671e13,4024.31420880258,218.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4025.31401361533,218.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4026.31381842807,218.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4027.31362324081,218.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4028.31342805355,218.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4029.3132328663,218.3125
_571a553a_2d52_49dd_b15b_845a9e671e13,4029.33298979967,218.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4030.33279461242,218.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4031.33259942516,218.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4032.3324042379,218.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4033.33220905064,218.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4034.33201386339,218.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4035.33181867613,218.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4036.33162348887,218.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4037.33142830161,218.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4038.33123311436,218.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4039.3310379271,218.1875
_571a553a_2d52_49dd_b15b_845a9e671e13,4040.33084273984,218.1875
_571a553a_2d52_49dd_b15b_845a9e671e13,4041.33064755259,218.1875
_571a553a_2d52_49dd_b15b_845a9e671e13,4042.33045236533,218.1875
_571a553a_2d52_49dd_b15b_845a9e671e13,4043.33025717807,218.1484375
_571a553a_2d52_49dd_b15b_845a9e671e13,4044.33006199081,218.1484375
_571a553a_2d52_49dd_b15b_845a9e671e13,4045.32986680356,218.1484375
_571a553a_2d52_49dd_b15b_845a9e671e13,4046.3296716163,218.1484375
_571a553a_2d52_49dd_b15b_845a9e671e13,4047.32947642904,218.1484375
_571a553a_2d52_49dd_b15b_845a9e671e13,4048.32928124178,218.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,4049.32908605453,218.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,4050.32889086727,218.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,4051.32869568001,218.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,4052.32850049276,218.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,4053.3283053055,218.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4054.32811011824,218.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4055.32791493098,218.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4056.32771974373,218.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4057.32752455647,218.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4058.32732936921,217.96875
_571a553a_2d52_49dd_b15b_845a9e671e13,4059.32713418195,217.96875
_571a553a_2d52_49dd_b15b_845a9e671e13,4060.3269389947,217.96875
_571a553a_2d52_49dd_b15b_845a9e671e13,4061.32674380744,217.96875
_571a553a_2d52_49dd_b15b_845a9e671e13,4062.32654862018,217.90625
_571a553a_2d52_49dd_b15b_845a9e671e13,4063.32635343293,217.90625
_571a553a_2d52_49dd_b15b_845a9e671e13,4064.32615824567,217.90625
_571a553a_2d52_49dd_b15b_845a9e671e13,4065.32596305841,217.90625
_571a553a_2d52_49dd_b15b_845a9e671e13,4066.32576787115,217.90625
_571a553a_2d52_49dd_b15b_845a9e671e13,4067.3255726839,217.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,4068.32537749664,217.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,4069.32518230938,217.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,4070.32498712213,217.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,4071.32479193487,217.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,4072.32459674761,217.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4073.32440156035,217.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4074.3242063731,217.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4075.32401118584,217.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4076.32381599858,217.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4077.32362081132,217.78515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4078.32342562407,217.78515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4079.32323043681,217.78515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4079.34298737019,217.78515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4080.34279218293,217.78515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4081.34259699567,217.78515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4082.34240180841,217.75
_571a553a_2d52_49dd_b15b_845a9e671e13,4083.34220662116,217.75
_571a553a_2d52_49dd_b15b_845a9e671e13,4084.3420114339,217.75
_571a553a_2d52_49dd_b15b_845a9e671e13,4085.34919843141,217.75
_571a553a_2d52_49dd_b15b_845a9e671e13,4086.34900324415,217.703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4087.34880805689,217.703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4088.34861286964,217.703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4089.34841768238,217.703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4090.34822249512,217.703125
_571a553a_2d52_49dd_b15b_845a9e671e13,4091.34802730786,217.64453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4092.34783212061,217.64453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4093.34763693335,217.64453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4094.34744174609,217.64453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4095.34724655883,217.64453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4096.34705137158,217.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4097.34685618432,217.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4098.34666099706,217.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4099.34646580981,217.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4100.34627062255,217.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,4101.34607543529,217.50390625
_571a553a_2d52_49dd_b15b_845a9e671e13,4102.34588024803,217.50390625
_571a553a_2d52_49dd_b15b_845a9e671e13,4103.34568506078,217.50390625
_571a553a_2d52_49dd_b15b_845a9e671e13,4104.34548987352,217.50390625
_571a553a_2d52_49dd_b15b_845a9e671e13,4105.34529468626,217.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,4106.34509949901,217.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,4107.34490431175,217.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,4108.34470912449,217.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,4109.34451393723,217.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,4110.34431874998,217.37109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4111.34412356272,217.37109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4112.34392837546,217.37109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4113.3437331882,217.37109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4114.34353800095,217.37109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4115.34334281369,217.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4116.34314762643,217.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4117.34295243917,217.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4118.34275725192,217.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4119.34256206466,217.3203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4120.3423668774,217.2734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4121.34217169015,217.2734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4122.34197650289,217.2734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4123.34178131563,217.2734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4124.34158612837,217.2734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4125.34139094112,217.2265625
_571a553a_2d52_49dd_b15b_845a9e671e13,4126.34119575386,217.2265625
_571a553a_2d52_49dd_b15b_845a9e671e13,4127.3410005666,217.2265625
_571a553a_2d52_49dd_b15b_845a9e671e13,4128.34080537935,217.2265625
_571a553a_2d52_49dd_b15b_845a9e671e13,4129.34061019209,217.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,4130.34041500483,217.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,4130.36017193821,217.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,4131.35997675095,217.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,4132.35978156369,217.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,4133.35958637644,217.17578125
_571a553a_2d52_49dd_b15b_845a9e671e13,4134.35939118918,217.109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4135.35919600192,217.109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4136.35900081466,217.109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4137.35880562741,217.109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4138.35861044015,217.109375
_571a553a_2d52_49dd_b15b_845a9e671e13,4139.35841525289,217.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4140.35822006563,217.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4141.35802487838,217.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4142.35782969112,217.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4143.35763450386,217.03515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4144.35743931661,216.9609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4145.35724412935,216.9609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4146.35704894209,216.9609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4147.35685375483,216.9609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4148.35665856758,216.9609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4149.36384556322,216.890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4150.36365037596,216.890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4151.36345518871,216.890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4152.36326000145,216.890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4153.36306481419,216.83203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4154.36286962694,216.83203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4155.36267443968,216.83203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4156.36247925242,216.83203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4157.36228406516,216.83203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4158.36208887791,216.77734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4159.36189369065,216.77734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4160.36169850339,216.77734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4161.36150331613,216.77734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4162.36130812888,216.77734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4163.36111294162,216.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4164.36091775436,216.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4165.36072256711,216.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4166.36052737985,216.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4167.36033219259,216.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4168.36013700533,216.6875
_571a553a_2d52_49dd_b15b_845a9e671e13,4169.35994181808,216.6875
_571a553a_2d52_49dd_b15b_845a9e671e13,4170.35974663082,216.6875
_571a553a_2d52_49dd_b15b_845a9e671e13,4171.35955144356,216.6875
_571a553a_2d52_49dd_b15b_845a9e671e13,4172.35935625631,216.63671875
_571a553a_2d52_49dd_b15b_845a9e671e13,4173.35916106905,216.63671875
_571a553a_2d52_49dd_b15b_845a9e671e13,4174.35896588179,216.63671875
_571a553a_2d52_49dd_b15b_845a9e671e13,4175.35877069453,216.63671875
_571a553a_2d52_49dd_b15b_845a9e671e13,4176.35857550728,216.63671875
_571a553a_2d52_49dd_b15b_845a9e671e13,4177.35838032002,216.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4178.35818513276,216.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4179.3579899455,216.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4180.35779475825,216.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4180.37755169162,216.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4181.37735650437,216.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4182.37716131711,216.515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4183.37696612985,216.515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4184.37677094259,216.515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4185.37657575534,216.515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4186.37638056808,216.515625
_571a553a_2d52_49dd_b15b_845a9e671e13,4187.37618538082,216.4453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4188.37599019357,216.4453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4189.37579500631,216.4453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4190.37559981905,216.4453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4191.37540463179,216.4453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4192.37520944454,216.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4193.37501425728,216.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4194.37481907002,216.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4195.37462388277,216.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4196.37442869551,216.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4197.37423350825,216.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4198.37403832099,216.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4199.37384313374,216.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4200.37364794648,216.30859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4201.37345275922,216.23828125
_571a553a_2d52_49dd_b15b_845a9e671e13,4202.37325757196,216.23828125
_571a553a_2d52_49dd_b15b_845a9e671e13,4203.37306238471,216.23828125
_571a553a_2d52_49dd_b15b_845a9e671e13,4204.37286719745,216.23828125
_571a553a_2d52_49dd_b15b_845a9e671e13,4205.37267201019,216.23828125
_571a553a_2d52_49dd_b15b_845a9e671e13,4206.37247682293,216.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4207.37228163568,216.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4208.37208644842,216.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4209.37189126116,216.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4210.37169607391,216.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4211.37150088665,216.08203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4212.37130569939,216.08203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4213.3784926969,216.08203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4214.37829750964,216.08203125
_571a553a_2d52_49dd_b15b_845a9e671e13,4215.37810232238,215.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4216.37790713513,215.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4217.37771194787,215.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4218.37751676061,215.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4219.37732157336,215.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4220.3771263861,215.875
_571a553a_2d52_49dd_b15b_845a9e671e13,4221.37693119884,215.875
_571a553a_2d52_49dd_b15b_845a9e671e13,4222.37673601158,215.875
_571a553a_2d52_49dd_b15b_845a9e671e13,4223.37654082433,215.875
_571a553a_2d52_49dd_b15b_845a9e671e13,4224.37634563707,215.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4225.37615044981,215.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4226.37595526256,215.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4227.3757600753,215.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4228.37556488804,215.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,4229.37536970078,215.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,4230.37517451353,215.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,4231.37497932627,215.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,4231.39473625965,215.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,4232.39454107239,215.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,4233.39434588513,215.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,4234.39415069787,215.5390625
_571a553a_2d52_49dd_b15b_845a9e671e13,4235.39395551062,215.5390625
_571a553a_2d52_49dd_b15b_845a9e671e13,4236.39376032336,215.5390625
_571a553a_2d52_49dd_b15b_845a9e671e13,4237.3935651361,215.5390625
_571a553a_2d52_49dd_b15b_845a9e671e13,4238.39336994884,215.453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4239.39317476159,215.453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4240.39297957433,215.453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4241.39278438707,215.453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4242.39258919982,215.453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4243.39239401256,215.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4244.3921988253,215.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4245.39200363804,215.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4246.39180845079,215.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4247.39161326353,215.375
_571a553a_2d52_49dd_b15b_845a9e671e13,4248.39141807627,215.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4249.39122288901,215.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4250.39102770176,215.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4251.3908325145,215.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4252.39063732724,215.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,4253.39044213999,215.24609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4254.39024695273,215.24609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4255.39005176547,215.24609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4256.38985657821,215.24609375
_571a553a_2d52_49dd_b15b_845a9e671e13,4257.38966139096,215.19921875
_571a553a_2d52_49dd_b15b_845a9e671e13,4258.3894662037,215.19921875
_571a553a_2d52_49dd_b15b_845a9e671e13,4259.38927101644,215.19921875
_571a553a_2d52_49dd_b15b_845a9e671e13,4260.38907582918,215.19921875
_571a553a_2d52_49dd_b15b_845a9e671e13,4261.38888064193,215.19921875
_571a553a_2d52_49dd_b15b_845a9e671e13,4262.38868545467,215.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4263.38849026741,215.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4264.38829508016,215.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4265.3880998929,215.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4266.38790470564,215.1640625
_571a553a_2d52_49dd_b15b_845a9e671e13,4267.38770951838,215.12890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4268.38751433113,215.12890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4269.38731914387,215.12890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4270.38712395661,215.12890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4271.38692876936,215.12890625
_571a553a_2d52_49dd_b15b_845a9e671e13,4272.3867335821,215.0859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4273.38653839484,215.0859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4274.38634320758,215.0859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4275.38614802033,215.0859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4276.38595283307,215.0859375
_571a553a_2d52_49dd_b15b_845a9e671e13,4277.39313982871,215.015625
_571a553a_2d52_49dd_b15b_845a9e671e13,4278.39294464146,215.015625
_571a553a_2d52_49dd_b15b_845a9e671e13,4279.3927494542,215.015625
_571a553a_2d52_49dd_b15b_845a9e671e13,4280.39255426694,215.015625
_571a553a_2d52_49dd_b15b_845a9e671e13,4281.39235907968,214.9296875
_571a553a_2d52_49dd_b15b_845a9e671e13,0.676394930798325,217.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,1.56505908103241,217.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,2.02361772296246,217.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,2.91228187319654,217.9375
_571a553a_2d52_49dd_b15b_845a9e671e13,3.80094602343063,217.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,4.25950466536068,217.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,5.14816881559476,217.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,6.03683296582884,217.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,6.4953916077589,217.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,7.38405575799298,217.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,8.27271990822707,217.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,8.73127855015712,217.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,9.6199427003912,217.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,10.5086068506253,217.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,10.9671654925553,217.8671875
_571a553a_2d52_49dd_b15b_845a9e671e13,11.8558296427894,217.8671875
_571a553a_2d52_49dd_b15b_845a9e671e13,12.7444937930235,217.8671875
_571a553a_2d52_49dd_b15b_845a9e671e13,13.2030524349536,217.8671875
_571a553a_2d52_49dd_b15b_845a9e671e13,14.0917165851876,217.8671875
_571a553a_2d52_49dd_b15b_845a9e671e13,14.9803807354217,217.875
_571a553a_2d52_49dd_b15b_845a9e671e13,15.4389393773518,217.875
_571a553a_2d52_49dd_b15b_845a9e671e13,16.3276035275859,217.875
_571a553a_2d52_49dd_b15b_845a9e671e13,17.2162676778199,217.875
_571a553a_2d52_49dd_b15b_845a9e671e13,17.67482631975,217.875
